"From Type","From Name","Edge Type","To Type","To Name","Weight","From ID","Edge Type ID","To ID","Edge ID"
"Person","Melville","Letter","Group","Presbyterian Ministers","1","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","bcbdd748-262b-42f7-ab37-76245471fa50","a0c1e1d4-7f18-4390-ab73-1ecca3eebefe","d7827a8e-e03c-464d-a898-0d69263824c5"
"Person","Lockhart","Letter","Group","Melville & Privy Council","1","6938d2fc-9fae-4ec7-b796-2fa16b764e00","bcbdd748-262b-42f7-ab37-76245471fa50","e8d0dfcc-ad66-45fd-8cf4-ac5301867058","8f9022b7-35a2-4124-9b92-95562589eda7"
"Person","King William","Letter","Group","Noblemen and Gentlemen of Scotland","1","3ad03413-7968-4e9e-97d9-67f379b665d7","bcbdd748-262b-42f7-ab37-76245471fa50","ab041156-ef72-4bf9-85a8-673d2958e3cd","8d90fd5d-913a-4c01-9fe1-314c2e76230a"
"Person","Unknown","Reasons","Person","Melville","1","51499f34-96db-46f3-b28a-c007cb43b8f2","d1cc3829-f632-477f-8e23-792a2fffcdb2","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","662ed336-96a1-4f97-b6de-17973246a72a"
"Organization","Bourrough of Belfast","Letter","Person","Hill","1","586131a9-89ff-4558-84f2-daaa14a650f6","fae6d01e-4f9f-4fc8-a91b-1d60087491ca","ce5ac88b-be77-4c06-aaee-83d8b9f3ccc9","dbee9209-14ef-48a1-9ba3-56b42bfa57cf"
"Organization","Commissioners of Supply Lanarkshire","Letter","Person","Tweeddale","1","23e87468-41cd-483b-9aef-99d2007bb00b","fae6d01e-4f9f-4fc8-a91b-1d60087491ca","6b1cd620-d946-43a4-b0d4-04d57bdcdbd7","3bf61ade-fea6-4a89-815d-3835e7cdaf37"
"Organization","Synod of Aberdeen","Letter","Person","Hamilton","1","dfb39f08-f9d2-4bcc-a254-caca04bf6548","fae6d01e-4f9f-4fc8-a91b-1d60087491ca","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","c25a5910-f89f-45a1-912d-bee6d3d323a2"
"Organization","Convention of Estates","Letter","Person","King William","1","1d3396e9-da63-4e84-a95e-feb4dbd0fc45","fae6d01e-4f9f-4fc8-a91b-1d60087491ca","3ad03413-7968-4e9e-97d9-67f379b665d7","e5e90056-a5a2-43dd-8800-770cc484cca5"
"Organization","Town Council of Edinburgh","Letter","Person","Melville","1","1cafb729-69b4-4a37-8e16-4209d54c20d0","fae6d01e-4f9f-4fc8-a91b-1d60087491ca","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","b25a5f61-8488-41ee-9972-f0e89dfc83a9"
"Organization","Privy Council","Letter","Person","Queen Mary","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","fae6d01e-4f9f-4fc8-a91b-1d60087491ca","9b0a33f4-c002-47c1-b224-c95e0f15d8e0","a206617c-2b6d-44c6-9d4c-92843639e6c4"
"Organization","Church of Scotland","Letter","Person","King William","2","65341a23-fb27-4c2c-bb94-ca0f00be7280","fae6d01e-4f9f-4fc8-a91b-1d60087491ca","3ad03413-7968-4e9e-97d9-67f379b665d7","46fe32ec-b3cd-43c9-8ac2-b74ba530c991"
"Organization","Privy Council","Letter","Person","King William","6","1179f9d8-9e90-4a4f-8aaf-921cb62784da","fae6d01e-4f9f-4fc8-a91b-1d60087491ca","3ad03413-7968-4e9e-97d9-67f379b665d7","99f7141e-c06a-45d5-ab3d-030ef2a4a8a9"
"Organization","Privy Council","Letter","Person","Melville","12","1179f9d8-9e90-4a4f-8aaf-921cb62784da","fae6d01e-4f9f-4fc8-a91b-1d60087491ca","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","f363cb6c-2e55-4d90-97a6-95c13a6cb95f"
"Organization","Church of Scotland","Answer","Group","Ministers, Episcopal Persuasion","1","65341a23-fb27-4c2c-bb94-ca0f00be7280","5cc9d7e6-3ea3-44f9-80be-57bfc4b8e628","9ad3618d-543d-4403-84ff-ce34e0ad5a8f","dbb866d2-92aa-4e89-95da-a3d77477b695"
"Person","Unknown","Digest of Letters","Person","Melville","1","51499f34-96db-46f3-b28a-c007cb43b8f2","d58352cf-6f80-491b-b495-52ca1f08665d","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","db54bed0-864e-4d88-a1dd-9478ea22fc97"
"Person","King James","Plan for Invasion","Group","Jacobites","1","b550cdd1-7f1d-4332-8fc1-b31c62a7ad11","be37d10b-2b36-437c-a3dd-1d1355754655","67196631-1339-4600-b071-1add1ca0820e","dcf8e6cc-3df0-4c22-a84f-e7abd889d860"
"Person","King James","Commission","Organization","Parliament","1","b550cdd1-7f1d-4332-8fc1-b31c62a7ad11","00b68dbf-ee42-4814-8e80-e18c4a98ac9b","94a6fd18-525a-4e04-a4e4-cee35be788ae","8d1ab220-e10d-41af-887f-306913ac64ca"
"Person","Lady Margaret Hope","Petition","Organization","Church of Scotland","1","28a2f6b9-525f-42b0-aaad-331cec41e9c7","b304277b-971c-4291-ba4e-f6256ff9b452","65341a23-fb27-4c2c-bb94-ca0f00be7280","44faeedb-2edf-4aad-8bfc-4783b6943ed4"
"Person","William Lawrie of Blackwood","Petition","Organization","Privy Council","1","71b900e8-e6db-45db-8e88-f2a75abf530e","b304277b-971c-4291-ba4e-f6256ff9b452","1179f9d8-9e90-4a4f-8aaf-921cb62784da","fe7495c4-4027-4561-9489-365bb963cfc8"
"Person","George Brown","Petition","Organization","Privy Council","1","5182a0b0-e3ad-4c11-a856-76072421d3f4","b304277b-971c-4291-ba4e-f6256ff9b452","1179f9d8-9e90-4a4f-8aaf-921cb62784da","9b16ff8b-fbc1-4444-997f-07bf537080df"
"Person","Tarbat","Petition","Organization","Privy Council","1","e5de6b65-e5cf-49ea-819b-02084c8b6cfa","b304277b-971c-4291-ba4e-f6256ff9b452","1179f9d8-9e90-4a4f-8aaf-921cb62784da","e62b33e9-1413-4b65-ad55-5c56ea3498c7"
"Person","John Scott","Petition","Organization","Privy Council","1","d1413a25-1e6f-4f2c-9a73-7972a5a07cb1","b304277b-971c-4291-ba4e-f6256ff9b452","1179f9d8-9e90-4a4f-8aaf-921cb62784da","a8067c70-92c7-4c05-9479-61ec2d354f35"
"Person","Robert Lundie","Petition","Organization","Privy Council","1","9971900d-31f5-4361-917d-963d176e6490","b304277b-971c-4291-ba4e-f6256ff9b452","1179f9d8-9e90-4a4f-8aaf-921cb62784da","a5d9b0d1-a378-42e3-99fc-75518e5a8ef2"
"Information","Unknown","Communicated","Person","Tweeddale","1","5a8bde59-4d29-45df-b466-c87584b1138a","3578697c-b03d-4445-beb1-49d8d0480331","6b1cd620-d946-43a4-b0d4-04d57bdcdbd7","873a580b-42a8-4925-9159-e06b82422d25"
"Person","Alexander Strachan","Declaration","Organization","Privy Council","2","52e9913d-8fd7-4775-996d-0b51225e4517","8656598e-4f88-4a6f-97b9-3135a3203305","1179f9d8-9e90-4a4f-8aaf-921cb62784da","8e1cbcb4-1243-4112-a08c-b135dbd302b5"
"Person","Melfort","Copy Letter","Person","Unknown","1","6421c452-2f83-48d4-9f02-0cb729e906f2","25d2fddf-b6ec-46dc-ab0e-5bce71676631","51499f34-96db-46f3-b28a-c007cb43b8f2","dbe8f4c3-7f4a-4ac2-9ff4-fab904602fc1"
"Group","Lord James Murray, Patrick Stewart, John McLean, Donald Mcdonald, Ewan Cameron, Laird Glengarry, Laird Benbecula, Alexander McLean, Laird Appin, Laird Inveraray, Laird Crathie & Braemar, Laird Keppoch, Laird Struan, Laird Callachilly, Lt. Col. McGregor Barn, Laird McNaughton","Agreement","Person","Unknown","1","83250360-4e28-47de-926f-c2a5773f4e1d","8962af93-a12a-4dfa-82ac-ea4680606841","51499f34-96db-46f3-b28a-c007cb43b8f2","1c1de37c-109b-4f39-b2af-7993d3daa827"
"Person","Unknown","Papers","Person","Melville","1","51499f34-96db-46f3-b28a-c007cb43b8f2","5dfe2140-fcc9-4ebf-a4fc-81a917b6e7b4","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","17b27aaf-deb0-4af8-b493-0736be53aaff"
