"Node Type","Name","Description","Reference","Image","Node Type ID","Node ID"
"Group","Polwarth; Forbes",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","39dbbd5f-a2cf-4617-abab-18889198754a"
"Group","Protestant Subjects",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","27d36382-89b0-49fc-8bad-c95ae3bc9396"
"Group","Magistrates of Edinburgh",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","6b92f86a-f6d8-4ce6-822a-1df99720b468"
"Group","Bellenden",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","e91a8cbd-94e2-4812-a45e-37528f5a0501"
"Group","Commissioners of Supply for Renfrewshire",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","bfffdb64-fa4f-422e-9a42-4d727c650d06"
"Group","Ross & William Cochran of Kilmarnock",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","8077148e-bbfa-4460-baed-ce9ba4ce1f8c"
"Group","Tenants of Cardross",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","4e43ed7a-c590-4725-9cc7-f2547e9f15d5"
"Group","James Garden, Alexander Leask & John Forbes",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","84c17d8e-4f2d-4a27-9c00-ef90e0c6c4ce"
"Group","Magistrates & Council of Edinburgh",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","78207d9c-d6fb-4cfb-b765-9c6b3eac0d12"
"Group","James Fountain & William Douglas",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","8feac986-64d6-4533-bab4-b6e69d07c6e1"
"Group","Heritors in Atholl",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","efb0c468-1892-49be-92b7-659a9dea1837"
"Group","Ministers, Episcopal Persuasion",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","9ad3618d-543d-4403-84ff-ce34e0ad5a8f"
"Group","Noblemen and Gentlemen of Scotland",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","ab041156-ef72-4bf9-85a8-673d2958e3cd"
